sp;lon;lat
rodolito;-39.82690524;-20.18340596
rodolito;-39.82695422;-20.18361987
rodolito;-39.82698558;-20.18375978
rodolito;-39.82702281;-20.18392315
rodolito;-39.8270444;-20.18402425
rodolito;-39.82706006;-20.18409014
rodolito;-39.82707672;-20.18416506
rodolito;-39.82709725;-20.18424719
rodolito;-39.82716778;-20.18455498
rodolito;-39.82728228;-20.18503334
rodolito;-39.82732432;-20.18520211
rodolito;-39.82737035;-20.18540158
rodolito;-39.82741734;-20.18560015
rodolito;-39.82743006;-20.1856525
rodolito;-39.8275367;-20.18609294
rodolito;-39.82755238;-20.18616244
rodolito;-39.82757588;-20.18626353
rodolito;-39.82778253;-20.18715801
rodolito;-39.82780409;-20.18725278
rodolito;-39.82784918;-20.18745497
rodolito;-39.82787467;-20.1875687
rodolito;-39.82804822;-20.18835581
rodolito;-39.82806784;-20.18844697
rodolito;-39.8280835;-20.18851196
rodolito;-39.82813548;-20.18875116
rodolito;-39.82829526;-20.18946604
rodolito;-39.82833054;-20.1896231
rodolito;-39.82835308;-20.18972239
rodolito;-39.82836388;-20.18977294
rodolito;-39.82837462;-20.18981445
rodolito;-39.82849123;-20.19032894
rodolito;-39.82853141;-20.19050676
rodolito;-39.82855988;-20.19064126
rodolito;-39.82860589;-20.19083621
rodolito;-39.82861762;-20.19088224
rodolito;-39.82864412;-20.19100681
rodolito;-39.82866273;-20.19108714
rodolito;-39.82874707;-20.19147257
rodolito;-39.82880596;-20.19174879
rodolito;-39.8288089;-20.19176323
rodolito;-39.82881575;-20.19179031
rodolito;-39.82886774;-20.19202951
rodolito;-39.82888342;-20.19209901
rodolito;-39.82888537;-20.19210623
rodolito;-39.82889225;-20.19214053
rodolito;-39.82894711;-20.19237972
rodolito;-39.82896672;-20.19246908
rodolito;-39.82905488;-20.19284998
rodolito;-39.82910681;-20.19307834
rodolito;-39.82918523;-20.19342946
rodolito;-39.82919207;-20.19345654
rodolito;-39.82930589;-20.19398369
rodolito;-39.82930883;-20.19399723
rodolito;-39.82944017;-20.19458122
rodolito;-39.82953029;-20.19497205
rodolito;-39.82955968;-20.19510112
rodolito;-39.82966748;-20.19557589
rodolito;-39.82973213;-20.1958566
rodolito;-39.82979874;-20.19614543
rodolito;-39.82982913;-20.19628173
rodolito;-39.82988106;-20.19650828
rodolito;-39.82990752;-20.19662472
rodolito;-39.82993004;-20.19672039
rodolito;-39.82995845;-20.19684405
rodolito;-39.83001337;-20.19709318
rodolito;-39.83003496;-20.19719518
rodolito;-39.830081;-20.19739465
rodolito;-39.8301536;-20.19772953
rodolito;-39.83021437;-20.19799851
rodolito;-39.83030159;-20.19838393
rodolito;-39.83040063;-20.19883164
rodolito;-39.83040358;-20.19884608
rodolito;-39.83044866;-20.19904375
rodolito;-39.83053103;-20.19941654
rodolito;-39.83056829;-20.19958352
rodolito;-39.83059183;-20.19969184
rodolito;-39.83062713;-20.19985161
rodolito;-39.83070255;-20.20017654
rodolito;-39.83084072;-20.20078219
rodolito;-39.83084072;-20.20078219
rodolito;-39.83084213;-20.20086712
rodolito;-39.83086814;-20.20089952
rodolito;-39.83099546;-20.20144468
rodolito;-39.83110228;-20.20191404
rodolito;-39.83131979;-20.20286176
rodolito;-39.83157849;-20.20399453
rodolito;-39.83161965;-20.20417685
rodolito;-39.83164418;-20.20428878
rodolito;-39.83172059;-20.20462003
rodolito;-39.83176375;-20.2048159
rodolito;-39.83182057;-20.20506231
rodolito;-39.8318441;-20.20516792
rodolito;-39.83188627;-20.20535837
rodolito;-39.83189117;-20.20538004
rodolito;-39.83195485;-20.20565623
rodolito;-39.8320127;-20.20591438
rodolito;-39.83212734;-20.20641351
rodolito;-39.83220277;-20.20674025
rodolito;-39.83228904;-20.20712296
rodolito;-39.83230865;-20.20721051
rodolito;-39.83231646;-20.20724029
rodolito;-39.83232829;-20.20730529
rodolito;-39.83234295;-20.20736125
rodolito;-39.83234981;-20.20739194
rodolito;-39.83235345;-20.206276
rodolito;-39.83242437;-20.20773314
rodolito;-39.83246067;-20.20790012
rodolito;-39.83248616;-20.20801385
rodolito;-39.83253713;-20.2082386
rodolito;-39.83253908;-20.20824582
rodolito;-39.83255969;-20.2083406
rodolito;-39.83262731;-20.20863665
rodolito;-39.83264593;-20.20871969
rodolito;-39.8327096;-20.20899227
rodolito;-39.8327096;-20.20899227
rodolito;-39.83281536;-20.20944085
rodolito;-39.83302998;-20.21038045
rodolito;-39.833079;-20.21059888
rodolito;-39.83310347;-20.21069997
rodolito;-39.83314365;-20.21087598
rodolito;-39.83318969;-20.21107364
rodolito;-39.83322596;-20.21123431
rodolito;-39.83328675;-20.21150509
rodolito;-39.83331708;-20.21162964
rodolito;-39.83350431;-20.21245643
rodolito;-39.83352104;-20.21254399
rodolito;-39.83364852;-20.21311535
rodolito;-39.83368976;-20.21330943
rodolito;-39.83381134;-20.2138519
rodolito;-39.83392991;-20.21436818
rodolito;-39.83397988;-20.2145848
rodolito;-39.83405042;-20.21488897
rodolito;-39.83421016;-20.21558667
rodolito;-39.83428172;-20.21590168
rodolito;-39.83429935;-20.2159775
rodolito;-39.8343807;-20.21633312
rodolito;-39.83442867;-20.21653439
rodolito;-39.83443165;-20.21655425
rodolito;-39.83445912;-20.21667882
rodolito;-39.8344865;-20.21678802
rodolito;-39.83449434;-20.21682232
rodolito;-39.8345434;-20.21704617
rodolito;-39.83460224;-20.21731064
rodolito;-39.83461695;-20.21737743
rodolito;-39.83484056;-20.21838205
rodolito;-39.83498183;-20.21902563
rodolito;-39.83500928;-20.21914567
rodolito;-39.83501713;-20.21918268
rodolito;-39.83503677;-20.21927566
rodolito;-39.83516529;-20.21986056
rodolito;-39.83524766;-20.22022792
rodolito;-39.83530452;-20.22047975
rodolito;-39.83539177;-20.22086426
rodolito;-39.83550358;-20.22136702
rodolito;-39.83551237;-20.2213995
rodolito;-39.83563382;-20.22191487
rodolito;-39.83573573;-20.22235623
rodolito;-39.83585922;-20.22289327
rodolito;-39.83588958;-20.22302324
rodolito;-39.83613259;-20.22407203
rodolito;-39.83639835;-20.22525897
rodolito;-39.83651895;-20.22579331
rodolito;-39.83674941;-20.22682048
rodolito;-39.83698177;-20.22784583
rodolito;-39.83703856;-20.2280832
rodolito;-39.83713066;-20.22847852
rodolito;-39.83727774;-20.2291302
rodolito;-39.8372934;-20.22919338
rodolito;-39.83730223;-20.22923309
rodolito;-39.83733951;-20.22940279
rodolito;-39.83748461;-20.23004182
rodolito;-39.83750617;-20.23013479
rodolito;-39.83766099;-20.23079998
rodolito;-39.83775019;-20.2311899
rodolito;-39.83778847;-20.23136591
rodolito;-39.83781492;-20.23147964
rodolito;-39.83794537;-20.23206272
rodolito;-39.83796691;-20.23215298
rodolito;-39.83797377;-20.23218276
rodolito;-39.83800515;-20.23232176
rodolito;-39.83820413;-20.23318824
rodolito;-39.83835817;-20.23388597
rodolito;-39.83849645;-20.23450154
rodolito;-39.83851311;-20.23457285
rodolito;-39.8385337;-20.23466401
rodolito;-39.83853665;-20.23467845
rodolito;-39.83858078;-20.23487432
rodolito;-39.83860919;-20.23499436
rodolito;-39.83869156;-20.23535901
rodolito;-39.83877003;-20.23571012
rodolito;-39.83886412;-20.23611718
rodolito;-39.83895723;-20.23651973
rodolito;-39.83897982;-20.23662715
rodolito;-39.83909353;-20.23712176
rodolito;-39.83910629;-20.23718134
rodolito;-39.8391259;-20.23726708
rodolito;-39.83915924;-20.2374142
rodolito;-39.83917491;-20.23748099
rodolito;-39.83919648;-20.23757486
rodolito;-39.83936418;-20.2383186
rodolito;-39.83951521;-20.23898833
rodolito;-39.83960262;-20.23939904
rodolito;-39.83965059;-20.23959669
rodolito;-39.83968004;-20.23973208
rodolito;-39.83988222;-20.24065728
rodolito;-39.83989495;-20.24070872
rodolito;-39.83996169;-20.24101381
rodolito;-39.84014396;-20.24179543
rodolito;-39.84027237;-20.24235322
rodolito;-39.84035179;-20.24270162
rodolito;-39.84037235;-20.24278646
rodolito;-39.84062433;-20.24388941
rodolito;-39.84075777;-20.24449145
rodolito;-39.84083524;-20.24483173
rodolito;-39.84086173;-20.24495178
rodolito;-39.84088432;-20.24505648
rodolito;-39.84090588;-20.24515035
rodolito;-39.84098041;-20.24547889
rodolito;-39.84099799;-20.24554206
rodolito;-39.8412697;-20.24675335
rodolito;-39.84127264;-20.24676598
rodolito;-39.84129125;-20.2468427
rodolito;-39.84132656;-20.24699885
rodolito;-39.84134815;-20.24709814
rodolito;-39.84136779;-20.2471884
rodolito;-39.84137659;-20.2472236
rodolito;-39.84138444;-20.24725789
rodolito;-39.84141678;-20.24739779
rodolito;-39.84142562;-20.24743841
rodolito;-39.84143249;-20.24747
rodolito;-39.84143939;-20.24750611
rodolito;-39.84144723;-20.24754041
rodolito;-39.84144919;-20.24754763
rodolito;-39.84146686;-20.24762977
rodolito;-39.84150612;-20.24780849
rodolito;-39.8416356;-20.24838435
rodolito;-39.84165033;-20.24845204
rodolito;-39.84168662;-20.24861451
rodolito;-39.84171401;-20.2487219
rodolito;-39.84173853;-20.24883021
rodolito;-39.841864;-20.24937266
rodolito;-39.84191701;-20.24961546
rodolito;-39.84214369;-20.25063812
rodolito;-39.84214664;-20.25065256
rodolito;-39.8421672;-20.2507374
rodolito;-39.84219175;-20.25085204
rodolito;-39.8421947;-20.25086558
rodolito;-39.84219764;-20.25087821
rodolito;-39.84220749;-20.25092967
rodolito;-39.84222216;-20.25098652
rodolito;-39.84226139;-20.25115982
rodolito;-39.84228686;-20.25126632
rodolito;-39.84230545;-20.25134122
rodolito;-39.84238777;-20.25169232
rodolito;-39.84239758;-20.25173655
rodolito;-39.8424437;-20.25194505
rodolito;-39.84249369;-20.25215986
rodolito;-39.84258583;-20.25255608
rodolito;-39.84261719;-20.25269056
rodolito;-39.8426329;-20.25276277
rodolito;-39.84265939;-20.25288192
rodolito;-39.84283593;-20.25366085
rodolito;-39.84297615;-20.25427189
rodolito;-39.84299477;-20.25435222
rodolito;-39.84305949;-20.25463563
rodolito;-39.84306637;-20.25466722
rodolito;-39.84313696;-20.2549741
rodolito;-39.84314581;-20.25501743
rodolito;-39.84318207;-20.25517176
rodolito;-39.8433067;-20.25573318
rodolito;-39.84339791;-20.25613483
rodolito;-39.84374305;-20.25763671
rodolito;-39.84375383;-20.25768364
rodolito;-39.84377837;-20.25779467
rodolito;-39.84380973;-20.25792915
rodolito;-39.8438244;-20.257986
rodolito;-39.84384995;-20.25810605
rodolito;-39.84385389;-20.25812682
rodolito;-39.84386172;-20.2581584
rodolito;-39.84386856;-20.25818457
rodolito;-39.84389016;-20.25828296
rodolito;-39.84404997;-20.25897613
rodolito;-39.84405483;-20.25898966
rodolito;-39.84409018;-20.25915213
rodolito;-39.84414211;-20.25937145
rodolito;-39.84415585;-20.25943373
rodolito;-39.84416276;-20.25947165
rodolito;-39.84423242;-20.25978214
rodolito;-39.84430497;-20.26009623
rodolito;-39.84431083;-20.26011789
rodolito;-39.84432162;-20.26016482
rodolito;-39.84434226;-20.26026411
rodolito;-39.84440014;-20.26052045
rodolito;-39.84440706;-20.26056108
rodolito;-39.8444159;-20.2606026
rodolito;-39.84443946;-20.26071001
rodolito;-39.8444483;-20.26074972
rodolito;-39.84447971;-20.26089234
rodolito;-39.84448563;-20.26092484
rodolito;-39.84448955;-20.26094199
rodolito;-39.84451213;-20.26104579
rodolito;-39.8445592;-20.26124977
rodolito;-39.84465536;-20.26168031
rodolito;-39.8446789;-20.2617832
rodolito;-39.84491919;-20.26283741
rodolito;-39.84506641;-20.26350263
rodolito;-39.845087;-20.26359198
rodolito;-39.84512136;-20.26374723
rodolito;-39.84519199;-20.26406043
rodolito;-39.8452518;-20.26431856
rodolito;-39.84530872;-20.264574
rodolito;-39.84559597;-20.2658114
rodolito;-39.84565189;-20.26605961
rodolito;-39.84565385;-20.26606683
rodolito;-39.84566564;-20.2661237
rodolito;-39.84570192;-20.26628075
rodolito;-39.84589042;-20.26714003
rodolito;-39.84591782;-20.26724743
rodolito;-39.84593742;-20.26733136
rodolito;-39.84593742;-20.26733136
rodolito;-39.84606988;-20.26792075
rodolito;-39.8461532;-20.26827636
rodolito;-39.8462052;-20.26850651
rodolito;-39.84622286;-20.26858504
rodolito;-39.84623072;-20.26862295
rodolito;-39.84623563;-20.26864552
rodolito;-39.84626013;-20.26874841
rodolito;-39.8465016;-20.26983875
rodolito;-39.84666726;-20.27054544
rodolito;-39.84671139;-20.27073769
rodolito;-39.84671827;-20.27077109
rodolito;-39.84689484;-20.2715473
rodolito;-39.847195;-20.27286325
rodolito;-39.84748235;-20.2741133
rodolito;-39.84751669;-20.27426494
rodolito;-39.84775803;-20.27532907
rodolito;-39.8477934;-20.27549425
rodolito;-39.84784437;-20.27570996
rodolito;-39.84805638;-20.27666129
rodolito;-39.84863416;-20.279193
rodolito;-39.84872935;-20.27961631
rodolito;-39.84951241;-20.28308492
rodolito;-39.84954087;-20.28321128
rodolito;-39.84964981;-20.28369687
rodolito;-39.84967043;-20.28379074
rodolito;-39.84981559;-20.28441982
rodolito;-39.85013538;-20.28581518
rodolito;-39.850155;-20.28590002
rodolito;-39.85019131;-20.28606068
rodolito;-39.85021289;-20.28615545
rodolito;-39.85035217;-20.28675925
rodolito;-39.85037866;-20.28687569
rodolito;-39.85042672;-20.28708327
rodolito;-39.85049153;-20.28737842
rodolito;-39.85049841;-20.28741001
rodolito;-39.85052099;-20.28751111
rodolito;-39.85062001;-20.28793349
rodolito;-39.8507643;-20.28857703
rodolito;-39.85084962;-20.28894437
rodolito;-39.85084962;-20.28894437
rodolito;-39.85092424;-20.28928104
rodolito;-39.85096945;-20.28949406
rodolito;-39.85098025;-20.2895428
rodolito;-39.85112647;-20.29018814
rodolito;-39.85143861;-20.29157991
rodolito;-39.85147199;-20.29172974
rodolito;-39.85147395;-20.29173787
rodolito;-39.85177813;-20.29307547
rodolito;-39.8518331;-20.29331916
rodolito;-39.85184584;-20.29337241
rodolito;-39.85187137;-20.29348885
rodolito;-39.85189788;-20.29360708
rodolito;-39.85192633;-20.29373073
rodolito;-39.85193812;-20.2937867
rodolito;-39.8521245;-20.29459538
rodolito;-39.8521245;-20.29459538
rodolito;-39.85214608;-20.29468744
rodolito;-39.85228642;-20.29530841
rodolito;-39.85233254;-20.29551059
rodolito;-39.85242474;-20.2959077
rodolito;-39.85264058;-20.29684817
rodolito;-39.85264058;-20.29684817
rodolito;-39.85275737;-20.29736534
rodolito;-39.85279365;-20.29751967
rodolito;-39.85294671;-20.29818666
rodolito;-39.85309592;-20.29885276
rodolito;-39.85338839;-20.30014253
rodolito;-39.85343358;-20.30035013
rodolito;-39.85371432;-20.30159658
rodolito;-39.85391745;-20.3024874
rodolito;-39.85403428;-20.30300909
rodolito;-39.85404308;-20.30304158
rodolito;-39.85407941;-20.30320404
rodolito;-39.85414513;-20.30348744
rodolito;-39.85416183;-20.30356326
rodolito;-39.85440622;-20.30464182
rodolito;-39.85442288;-20.30470951
rodolito;-39.85443465;-20.30476095
rodolito;-39.85443759;-20.30477359
rodolito;-39.85450043;-20.30505429
rodolito;-39.85452196;-20.30513912
rodolito;-39.85452589;-20.30515627
rodolito;-39.8545622;-20.30531512
rodolito;-39.8546761;-20.30582598
rodolito;-39.85475163;-20.3059765
rodolito;-39.85478402;-20.30629259
rodolito;-39.85478695;-20.30630432
rodolito;-39.85484877;-20.30657419
rodolito;-39.85484877;-20.30657419
rodolito;-39.85489002;-20.30676102
rodolito;-39.85492043;-20.30689189
rodolito;-39.85523047;-20.30823578
rodolito;-39.85523047;-20.30823578
rodolito;-39.85527072;-20.30841539
rodolito;-39.85527072;-20.30841539
rodolito;-39.85639675;-20.31340839
rodolito;-39.85639675;-20.31340839
rodolito;-39.85679926;-20.31519095
rodolito;-39.85679926;-20.31519095
rodolito;-39.85725585;-20.31705185
rodolito;-39.85725585;-20.31705185
rodolito;-39.85752468;-20.31838509
rodolito;-39.85752468;-20.31838509
rodolito;-39.85867311;-20.32341771
rodolito;-39.85867311;-20.32341771
rodolito;-39.85868295;-20.32346465
rodolito;-39.85868295;-20.32346465
rodolito;-39.85880463;-20.32399173
rodolito;-39.85880463;-20.32399173
rodolito;-39.85932211;-20.32628784
rodolito;-39.85932211;-20.32628784
rodolito;-39.85972552;-20.32804599
rodolito;-39.85972552;-20.32804599
rodolito;-39.86105614;-20.33394872
rodolito;-39.86105614;-20.33394872
rodolito;-39.86123778;-20.33474837
rodolito;-39.86123778;-20.33474837
rodolito;-39.86136439;-20.33529621
rodolito;-39.86136439;-20.33529621
rodolito;-39.86139479;-20.33542256
rodolito;-39.86139479;-20.33542256
rodolito;-39.86139677;-20.33543429
rodolito;-39.86139677;-20.33543429
rodolito;-39.86159309;-20.33628809
rodolito;-39.86159309;-20.33628809
rodolito;-39.86164614;-20.33652637
rodolito;-39.86164614;-20.33652637
rodolito;-39.86180821;-20.33725022
rodolito;-39.86180821;-20.33725022
rodolito;-39.86217933;-20.3388757
rodolito;-39.86217933;-20.3388757
rodolito;-39.86238661;-20.33980534
rodolito;-39.86238661;-20.33980534
rodolito;-39.86239745;-20.3398595
rodolito;-39.86239745;-20.3398595
rodolito;-39.8625575;-20.34056168
rodolito;-39.8625575;-20.34056168
rodolito;-39.86258107;-20.34066638
rodolito;-39.86258107;-20.34066638
rodolito;-39.86279509;-20.3416005
rodolito;-39.86279509;-20.3416005
rodolito;-39.86313275;-20.3430626
rodolito;-39.86313275;-20.3430626
rodolito;-39.86334973;-20.34400935
rodolito;-39.86334973;-20.34400935
rodolito;-39.8634401;-20.3444128
rodolito;-39.8634401;-20.3444128
rodolito;-39.86371794;-20.345624
rodolito;-39.86371794;-20.345624
rodolito;-39.8640942;-20.34730366
rodolito;-39.8640942;-20.34730366
rodolito;-39.86446208;-20.34885415
rodolito;-39.86446208;-20.34885415
rodolito;-39.8645567;-20.34933166
rodolito;-39.8645567;-20.34933166
rodolito;-39.86590728;-20.3553056
rodolito;-39.86590728;-20.3553056
rodolito;-39.86762616;-20.36287247
rodolito;-39.86791645;-20.36629821
rodolito;-39.86804262;-20.364701
rodolito;-39.86806138;-20.3648003
rodolito;-39.86806138;-20.3648003
rodolito;-39.86810845;-20.36499433
rodolito;-39.86814875;-20.36517665
rodolito;-39.86818508;-20.36533368
rodolito;-39.86865245;-20.36718274
rodolito;-39.86865441;-20.36719086
rodolito;-39.86895694;-20.368345
rodolito;-39.86950053;-20.37045661
rodolito;-39.86950053;-20.37045661
rodolito;-39.86972877;-20.37134728
rodolito;-39.86972877;-20.37134728
rodolito;-39.86988155;-20.37193744
rodolito;-39.86988155;-20.37193744
rodolito;-39.87111153;-20.37666231
rodolito;-39.87111153;-20.37666231
rodolito;-39.87115564;-20.37684008
rodolito;-39.87115564;-20.37684008
rodolito;-39.87258169;-20.38233649
rodolito;-39.87258169;-20.38233649
rodolito;-39.87359436;-20.3862194
rodolito;-39.87359436;-20.3862194
rodolito;-39.87380204;-20.38702252
rodolito;-39.87380204;-20.38702252
rodolito;-39.8738696;-20.38727969
rodolito;-39.8738696;-20.38727969
rodolito;-39.87387452;-20.38730226
rodolito;-39.87387452;-20.38730226
rodolito;-39.87408123;-20.38810358
rodolito;-39.87408123;-20.38810358
rodolito;-39.87428409;-20.3889022
rodolito;-39.87428409;-20.3889022
rodolito;-39.87545181;-20.39341229
rodolito;-39.87545181;-20.39341229
rodolito;-39.8755557;-20.39382107
rodolito;-39.8755557;-20.39382107
rodolito;-39.87664509;-20.39802343
rodolito;-39.87664509;-20.39802343
rodolito;-39.87677926;-20.39853145
rodolito;-39.87677926;-20.39853145
rodolito;-39.87719755;-20.40013585
rodolito;-39.87719755;-20.40013585
rodolito;-39.87726122;-20.40037949
rodolito;-39.87726122;-20.40037949
rodolito;-39.87733369;-20.40065381
rodolito;-39.87733369;-20.40065381
rodolito;-39.8773768;-20.40082165
rodolito;-39.8773768;-20.40082165
rodolito;-39.88035262;-20.41232055
rodolito;-39.88035262;-20.41232055
rodolito;-39.88114142;-20.415357
rodolito;-39.88114142;-20.415357
rodolito;-39.88123557;-20.4157333
rodolito;-39.88123557;-20.4157333
rodolito;-39.88150312;-20.41676922
rodolito;-39.88150312;-20.41676922
rodolito;-39.88156678;-20.41700833
rodolito;-39.88156678;-20.41700833
rodolito;-39.88287671;-20.42200463
rodolito;-39.88287671;-20.42200463
rodolito;-39.88298744;-20.42243054
rodolito;-39.88298744;-20.42243054
rodolito;-39.88314235;-20.42303784
rodolito;-39.88314235;-20.42303784
rodolito;-39.88315605;-20.42308837
rodolito;-39.88315605;-20.42308837
rodolito;-39.88323835;-20.42340149
rodolito;-39.88323835;-20.42340149
rodolito;-39.88335206;-20.42384455
rodolito;-39.88335206;-20.42384455
rodolito;-39.88355593;-20.42463231
rodolito;-39.88355593;-20.42463231
rodolito;-39.88355687;-20.42462959
rodolito;-39.88355687;-20.42462959
rodolito;-39.88363419;-20.4249102
rodolito;-39.88363419;-20.4249102
rodolito;-39.88418618;-20.4270732
rodolito;-39.88418618;-20.4270732
